id,tier,english,spanish,tier_preserved,semantic_issue,humor_issue,decision
Hint::RHT_FOREST_TEMPLE_MQ_WOLFOS_CHEST::114,CLEAR,They say that #defeating enemies beneath a falling ceiling# in Forest Temple yields #[1]#.,Dicen que #derrotar enemigos bajo un techo que cae# en el Templo del Bosque ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_BOW_CHEST::115,CLEAR,They say that #Stalfos deep in the Forest Temple# guard #[1]#.,Dicen que #Stalfos en las profundidades del Templo del Bosque# custodian #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_BOW_CHEST::116,CLEAR,They say that an #army of the dead# guards #[1]#.,Dicen que un #ejército de muertos# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_RAISED_ISLAND_COURTYARD_LOWER_CHEST::117,CLEAR,They say that a #chest on a small island# in the Forest Temple holds #[1]#.,Dicen que un #cofre en una isla pequeña# en el Templo del Bosque posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_RAISED_ISLAND_COURTYARD_UPPER_CHEST::118,CLEAR,They say that #high in a courtyard# within the Forest Temple is #[1]#.,Dicen que #en las alturas de un patio# dentro del Templo del Bosque está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_WELL_CHEST::119,CLEAR,They say that a #sunken chest deep in the woods# contains #[1]#.,Dicen que un #cofre sumergido en lo profundo del bosque# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_MAP_CHEST::120,CLEAR,They say that a #red ghost# guards #[1]#.,Dicen que un #fantasma rojo# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_MAP_CHEST::121,CLEAR,They say that #Joelle# guards #[1]#.,Dicen que #Joelle# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_COMPASS_CHEST::122,CLEAR,They say that a #blue ghost# guards #[1]#.,Dicen que un #fantasma azul# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_COMPASS_CHEST::123,CLEAR,They say that #Beth# guards #[1]#.,Dicen que #Beth# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_FALLING_CEILING_ROOM_CHEST::124,CLEAR,They say that beneath a #checkerboard falling ceiling# lies #[1]#.,Dicen que debajo de un #techo de ajedrez que cae# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_BASEMENT_CHEST::125,CLEAR,They say that #revolving walls# in the Forest Temple conceal #[1]#.,Dicen que las #paredes giratorias# en el Templo del Bosque ocultan #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_REDEAD_CHEST::126,CLEAR,They say that deep in the forest #undead guard a chest# containing #[1]#.,Dicen que en las profundidades del bosque #los no-muertos custodian un cofre# que contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_BOSS_KEY_CHEST::127,CLEAR,They say that a #turned trunk# contains #[1]#.,Dicen que un #tronco girado# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_PHANTOM_GANON_HEART::128,CLEAR,They say that #Phantom Ganon# holds #[1]#.,Dicen que #Phantom Ganon# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_PHANTOM_GANON_HEART::129,CLEAR,They say that the #Evil Spirit from Beyond# holds #[1]#.,Dicen que el #Espíritu Maligno del Más Allá# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_GS_RAISED_ISLAND_COURTYARD::130,CLEAR,They say that a #spider on a small island# in the Forest Temple holds #[1]#.,Dicen que una #araña en una isla pequeña# en el Templo del Bosque posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_GS_FIRST_ROOM::131,CLEAR,They say that a #spider high on a wall of vines# in the Forest Temple holds #[1]#.,Dicen que una #araña alta en una pared de enredaderas# en el Templo del Bosque posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_GS_LEVEL_ISLAND_COURTYARD::132,CLEAR,They say that #stone columns# lead to a spider in the Forest Temple hiding #[1]#.,Dicen que las #columnas de piedra# conducen a una araña en el Templo del Bosque que esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_GS_LOBBY::133,CLEAR,They say that a #spider among ghosts# in the Forest Temple guards #[1]#.,Dicen que una #araña entre fantasmas# en el Templo del Bosque custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_GS_BASEMENT::134,CLEAR,They say that a #spider within revolving walls# in the Forest Temple holds #[1]#.,Dicen que una #araña dentro de paredes giratorias# en el Templo del Bosque posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_GS_FIRST_HALLWAY::135,CLEAR,They say that an #ivy-hidden spider# in the Forest Temple hoards #[1]#.,Dicen que una #araña oculta en hiedra# en el Templo del Bosque atesora #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_GS_BLOCK_PUSH_ROOM::136,CLEAR,They say that a #spider in a hidden nook# within the Forest Temple holds #[1]#.,Dicen que una #araña en un rincón oculto# dentro del Templo del Bosque posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_GS_RAISED_ISLAND_COURTYARD::137,CLEAR,They say that a #spider on an arch# in the Forest Temple holds #[1]#.,Dicen que una #araña en un arco# en el Templo del Bosque posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_GS_LEVEL_ISLAND_COURTYARD::138,CLEAR,They say that a #spider on a ledge# in the Forest Temple holds #[1]#.,Dicen que una #araña en un escalón# en el Templo del Bosque posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_MQ_GS_WELL::139,CLEAR,They say that #draining a well# in Forest Temple uncovers a spider with #[1]#.,Dicen que #vaciar un pozo# en el Templo del Bosque descubre una araña con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_POT_FOREST_TEMPLE::140,CLEAR,They say that a #pot in Forest Temple# contains #[1]#.,Dicen que una #olla en el Templo del Bosque# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FOREST_TEMPLE_HEART::141,CLEAR,They say that a #heart in the Forest Temple# hides #[1]#.,Dicen que un #corazón en el Templo del Bosque# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_CRATE_FOREST_TEMPLE::142,CLEAR,They say that a #crate in Forest Temple# contains #[1]#.,Dicen que una #caja en el Templo del Bosque# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_NEAR_BOSS_CHEST::143,CLEAR,They say that #near a dragon# is #[1]#.,Dicen que #cerca de un dragón# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_FLARE_DANCER_CHEST::144,CLEAR,They say that the #Flare Dancer behind a totem# guards #[1]#.,Dicen que el #Flare Dancer detrás de un tótem# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_BOSS_KEY_CHEST::145,CLEAR,They say that a #prison beyond a totem# holds #[1]#.,Dicen que una #prisión más allá de un tótem# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_BIG_LAVA_ROOM_BLOCKED_DOOR_CHEST::146,CLEAR,They say that #explosives over a lava pit# unveil #[1]#.,Dicen que #explosivos sobre un pozo de lava# revelan #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_BIG_LAVA_ROOM_LOWER_OPEN_DOOR_CHEST::147,CLEAR,They say that a #Goron trapped near lava# holds #[1]#.,Dicen que un #Goron atrapado cerca de la lava# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_BOULDER_MAZE_LOWER_CHEST::148,CLEAR,They say that a #Goron at the end of a maze# holds #[1]#.,Dicen que un #Goron al final de un laberinto# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_BOULDER_MAZE_UPPER_CHEST::149,CLEAR,They say that a #Goron above a maze# holds #[1]#.,Dicen que un #Goron encima de un laberinto# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_BOULDER_MAZE_SIDE_ROOM_CHEST::150,CLEAR,They say that a #Goron hidden near a maze# holds #[1]#.,Dicen que un #Goron oculto cerca de un laberinto# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_BOULDER_MAZE_SHORTCUT_CHEST::151,CLEAR,They say that a #blocked path# in Fire Temple holds #[1]#.,Dicen que un #camino bloqueado# en el Templo del Fuego posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MAP_CHEST::152,CLEAR,They say that a #caged chest# in the Fire Temple hoards #[1]#.,Dicen que un #cofre enjaulado# en el Templo del Fuego atesora #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_COMPASS_CHEST::153,CLEAR,They say that a #chest in a fiery maze# contains #[1]#.,Dicen que un #cofre en un laberinto ardiente# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_HIGHEST_GORON_CHEST::154,CLEAR,They say that a #Goron atop the Fire Temple# holds #[1]#.,Dicen que un #Goron en la cúspide del Templo del Fuego# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_NEAR_BOSS_CHEST::155,CLEAR,They say that #near a dragon# is #[1]#.,Dicen que #cerca de un dragón# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_MEGATON_HAMMER_CHEST::156,CLEAR,They say that the #Flare Dancer in the depths of the Fire Temple# guards #[1]#.,Dicen que el #Flare Dancer en las profundidades del Templo del Fuego# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_MEGATON_HAMMER_CHEST::157,CLEAR,They say that the #Flare Dancer in the depths of a volcano# guards #[1]#.,Dicen que el #Flare Dancer en las profundidades de un volcán# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_COMPASS_CHEST::158,CLEAR,They say that a #blocked path# in Fire Temple holds #[1]#.,Dicen que un #camino bloqueado# en el Templo del Fuego posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_LIZALFOS_MAZE_LOWER_CHEST::159,CLEAR,They say that #crates in a maze# contain #[1]#.,Dicen que las #cajas en un laberinto# contienen #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_LIZALFOS_MAZE_UPPER_CHEST::160,CLEAR,They say that #crates in a maze# contain #[1]#.,Dicen que las #cajas en un laberinto# contienen #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_MAP_ROOM_SIDE_CHEST::161,CLEAR,They say that a #falling slug# in the Fire Temple guards #[1]#.,Dicen que un #caracol que cae# en el Templo del Fuego custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_MAP_CHEST::162,CLEAR,They say that using a #hammer in the depths of the Fire Temple# reveals #[1]#.,Dicen que usar un #martillo en las profundidades del Templo del Fuego# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_BOSS_KEY_CHEST::163,CLEAR,They say that #illuminating a lava pit# reveals the path to #[1]#.,Dicen que #iluminar un pozo de lava# revela el camino a #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_BIG_LAVA_ROOM_BLOCKED_DOOR_CHEST::164,CLEAR,They say that #explosives over a lava pit# unveil #[1]#.,Dicen que #explosivos sobre un pozo de lava# revelan #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_LIZALFOS_MAZE_SIDE_ROOM_CHEST::165,CLEAR,They say that a #Goron hidden near a maze# holds #[1]#.,Dicen que un #Goron oculto cerca de un laberinto# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_FREESTANDING_KEY::166,CLEAR,They say that hidden #beneath a block of stone# lies #[1]#.,Dicen que oculto #debajo de un bloque de piedra# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_VOLVAGIA_HEART::167,CLEAR,They say that #Volvagia# holds #[1]#.,Dicen que #Volvagia# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_VOLVAGIA_HEART::168,CLEAR,They say that the #Subterranean Lava Dragon# holds #[1]#.,Dicen que el #Dragón de Lava Subterráneo# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_GS_SONG_OF_TIME_ROOM::169,CLEAR,They say that #eight tiles of malice# guard a spider holding #[1]#.,Dicen que #ocho losetas de malicia# custodian una araña que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_GS_BOSS_KEY_LOOP::170,CLEAR,They say that #five tiles of malice# guard a spider holding #[1]#.,Dicen que #cinco losetas de malicia# custodian una araña que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_GS_BOULDER_MAZE::171,CLEAR,They say that #explosives in a maze# unveil a spider hiding #[1]#.,Dicen que #explosivos en un laberinto# revelan una araña que esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_GS_SCARECROW_TOP::172,CLEAR,They say that a #spider-friendly scarecrow# atop the Fire Temple hides #[1]#.,Dicen que un #espantapájaros amigable con arañas# en la cúspide del Templo del Fuego esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_GS_SCARECROW_TOP::173,CLEAR,They say that a #spider-friendly scarecrow# atop a volcano hides #[1]#.,Dicen que un #espantapájaros amigable con arañas# en la cúspide de un volcán esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_GS_SCARECROW_CLIMB::174,CLEAR,They say that a #spider-friendly scarecrow# atop the Fire Temple hides #[1]#.,Dicen que un #espantapájaros amigable con arañas# en la cúspide del Templo del Fuego esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_GS_SCARECROW_CLIMB::175,CLEAR,They say that a #spider-friendly scarecrow# atop a volcano hides #[1]#.,Dicen que un #espantapájaros amigable con arañas# en la cúspide de un volcán esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_GS_ABOVE_FIRE_WALL_MAZE::176,CLEAR,They say that a #spider above a fiery maze# holds #[1]#.,Dicen que una #araña encima de un laberinto ardiente# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_GS_FIRE_WALL_MAZE_CENTER::177,CLEAR,They say that a #spider within a fiery maze# holds #[1]#.,Dicen que una #araña dentro de un laberinto ardiente# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_GS_BIG_LAVA_ROOM_OPEN_DOOR::178,CLEAR,They say that a #Goron trapped near lava# befriended a spider with #[1]#.,Dicen que un #Goron atrapado cerca de la lava# hizo amistad con una araña que tiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_GS_FIRE_WALL_MAZE_SIDE_ROOM::179,CLEAR,They say that a #spider beside a fiery maze# holds #[1]#.,Dicen que una #araña junto a un laberinto ardiente# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_POT_FIRE_TEMPLE::180,CLEAR,They say that a #pot in Fire Temple# contains #[1]#.,Dicen que una #olla en el Templo del Fuego# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_HEART::181,CLEAR,They say that a #heart in the Fire Temple# hides #[1]#.,Dicen que un #corazón en el Templo del Fuego# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_LOOP_STALFOS_SUN_FAIRY::182,CLEAR,They say that #calling the sun in a hot arena# reveals #[1]#.,Dicen que #invocar al sol en una arena caliente# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_FIRE_TEMPLE_MQ_LOOP_KNUCKLE_SUN_FAIRY::183,CLEAR,They say that #calling the sun behind a knight's throne in a volcano# reveals #[1]#.,Dicen que #invocar al sol detrás del trono de un caballero en un volcán# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_CRATE_FIRE_TEMPLE::184,CLEAR,They say that a #crate in Fire Temple# contains #[1]#.,Dicen que una #caja en el Templo del Fuego# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MAP_CHEST::185,CLEAR,They say that #rolling spikes# in the Water Temple surround #[1]#.,Dicen que los #pinchos rodantes# en el Templo del Agua rodean #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_COMPASS_CHEST::186,CLEAR,They say that #roaming stingers in the Water Temple# guard #[1]#.,Dicen que los #stingers errantes en el Templo del Agua# custodian #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_TORCHES_CHEST::187,CLEAR,They say that #fire in the Water Temple# reveals #[1]#.,Dicen que el #fuego en el Templo del Agua# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_DRAGON_CHEST::188,CLEAR,They say that a #serpent's prize# in the Water Temple is #[1]#.,Dicen que el #premio de una serpiente# en el Templo del Agua es #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_CENTRAL_BOW_TARGET_CHEST::189,CLEAR,They say that #blinding an eye# in the Water Temple leads to #[1]#.,Dicen que #cegar a un ojo# en el Templo del Agua conduce a #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_CENTRAL_PILLAR_CHEST::190,CLEAR,They say that in the #depths of the Water Temple# lies #[1]#.,Dicen que en las #profundidades del Templo del Agua# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_CRACKED_WALL_CHEST::191,CLEAR,They say that #through a crack# in the Water Temple is #[1]#.,Dicen que #a través de una grieta# en el Templo del Agua está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_LONGSHOT_CHEST::192,CLEAR,They say that #Dark Link# guards #[1]#.,Dicen que #Dark Link# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_LONGSHOT_CHEST::193,CLEAR,They say that #facing yourself# reveals #[1]#.,Dicen que #enfrentarte a ti mismo# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_LONGSHOT_CHEST::194,CLEAR,They say that a #dark reflection# of yourself guards #[1]#.,Dicen que un #reflejo oscuro de ti mismo# custodia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_CENTRAL_PILLAR_CHEST::195,CLEAR,They say that in the #depths of the Water Temple# lies #[1]#.,Dicen que en las #profundidades del Templo del Agua# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_BOSS_KEY_CHEST::196,CLEAR,They say that fire in the Water Temple unlocks a #vast gate# revealing a chest with #[1]#.,Dicen que el fuego en el Templo del Agua desbloquea una #puerta vasta# que revela un cofre con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_LONGSHOT_CHEST::197,CLEAR,They say that #through a crack# in the Water Temple is #[1]#.,Dicen que #a través de una grieta# en el Templo del Agua está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_COMPASS_CHEST::198,CLEAR,They say that #fire in the Water Temple# reveals #[1]#.,Dicen que el #fuego en el Templo del Agua# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_MAP_CHEST::199,CLEAR,They say that #sparring soldiers# in the Water Temple guard #[1]#.,Dicen que #soldados espadachines# en el Templo del Agua custodian #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MORPHA_HEART::200,CLEAR,They say that #Morpha# holds #[1]#.,Dicen que #Morpha# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MORPHA_HEART::201,CLEAR,They say that the #Giant Aquatic Amoeba# holds #[1]#.,Dicen que la #Amiba Acuática Gigante# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_GS_FALLING_PLATFORM_ROOM::202,CLEAR,They say that a #spider over a waterfall# in the Water Temple holds #[1]#.,Dicen que una #araña sobre una cascada# en el Templo del Agua posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_GS_CENTRAL_PILLAR::203,CLEAR,They say that a #spider in the center of the Water Temple# holds #[1]#.,Dicen que una #araña en el centro del Templo del Agua# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_GS_NEAR_BOSS_KEY_CHEST::204,CLEAR,They say that a spider protected by #rolling boulders in the Water Temple# hides #[1]#.,Dicen que una araña protegida por #rocas rodantes en el Templo del Agua# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_GS_NEAR_BOSS_KEY_CHEST::205,CLEAR,They say that a spider protected by #rolling boulders under the lake# hides #[1]#.,Dicen que una araña protegida por #rocas rodantes bajo el lago# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_GS_RIVER::206,CLEAR,They say that a #spider over a river# in the Water Temple holds #[1]#.,Dicen que una #araña sobre un río# en el Templo del Agua posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_GS_BEFORE_UPPER_WATER_SWITCH::207,CLEAR,They say that #beyond a pit of lizards# is a spider holding #[1]#.,Dicen que #más allá de un pozo de lagartos# hay una araña que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_GS_LIZALFOS_HALLWAY::208,CLEAR,They say that #lizards guard a spider# in the Water Temple with #[1]#.,Dicen que los #lagartos custodian a una araña# en el Templo del Agua con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_GS_RIVER::209,CLEAR,They say that a #spider over a river# in the Water Temple holds #[1]#.,Dicen que una #araña sobre un río# en el Templo del Agua posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_POT_WATER_TEMPLE::210,CLEAR,They say that a #pot in Water Temple# contains #[1]#.,Dicen que una #olla en el Templo del Agua# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_HEART::211,CLEAR,They say that in a #river in the Water Temple# lies #[1]#.,Dicen que en un #río en el Templo del Agua# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_DARK_LINK_PILAR_SUN_FAIRY::212,CLEAR,They say that #calling the sun atop a small pillar before a duel with one's shadow# reveals #[1]#.,Dicen que #invocar al sol encima de un pequeño pilar antes de un duelo con la propia sombra# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_DARK_LINK_LEFT_STORM_FAIRY::213,CLEAR,They say that #calling the rain before a duel with one's shadow# reveals #[1]#.,Dicen que #invocar a la lluvia antes de un duelo con la propia sombra# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WATER_TEMPLE_MQ_DARK_LINK_RIGHT_SUN_FAIRY::214,CLEAR,They say that #calling the sun before a duel with one's shadow# reveals #[1]#.,Dicen que #invocar al sol antes de un duelo con la propia sombra# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_CRATE_WATER_TEMPLE::215,CLEAR,They say that a #crate in Water Temple# contains #[1]#.,Dicen que una #caja en el Templo del Agua# contiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_CHILD_BRIDGE_CHEST::216,CLEAR,They say that a child conquers a #skull in green fire# in the Spirit Temple to reach #[1]#.,Dicen que un niño conquista una #calavera en fuego verde# en el Templo del Espíritu para llegar a #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_CHILD_EARLY_TORCHES_CHEST::217,CLEAR,They say that a child can find a #caged chest# in the Spirit Temple with #[1]#.,Dicen que un niño puede encontrar un #cofre enjaulado# en el Templo del Espíritu con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_COMPASS_CHEST::218,CLEAR,They say that #across a pit of sand# in the Spirit Temple lies #[1]#.,Dicen que #al otro lado de un pozo de arena# en el Templo del Espíritu se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SPIRIT_TEMPLE_EARLY_ADULT_RIGHT_CHEST::219,CLEAR,They say that #dodging boulders to collect silver rupees# in the Spirit Temple yields #[1]#.,Dicen que #esquivando rocas para recoger rupees de plata# en el Templo del Espíritu se obtiene #[1]#.,YES,NONE,NONE,PASS
