id,system,english,spanish,is_intentional_proper_noun,is_cvar_identifier,status,notes
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L299,SOH_UI,QuitFishingAtDoor,QuitFishingAtDoor,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L304,SOH_UI,InstantPutaway,InstantPutaway,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L307,SOH_UI,ResetNaviTimer,ResetNaviTimer,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L312,SOH_UI,CowOfTime,CowOfTime,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L422,SOH_UI,FastBottles,FastBottles,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L425,SOH_UI,FastDrops,FastDrops,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L434,SOH_UI,SkipText,SkipText,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L437,SOH_UI,TextSpeed,TextSpeed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L440,SOH_UI,SlowTextSpeed,SlowTextSpeed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L447,SOH_UI,FasterHeavyBlockLift,FasterHeavyBlockLift,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L450,SOH_UI,FasterShadowShip,FasterShadowShip,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L453,SOH_UI,FastChests,FastChests,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L457,SOH_UI,SkipSwimDeepEndAnim,SkipSwimDeepEndAnim,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L461,SOH_UI,FasterBottleEmpty,FasterBottleEmpty,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L467,SOH_UI,FasterBlockPush,FasterBlockPush,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L473,SOH_UI,GlitchAidingCrawlspaces,GlitchAidingCrawlspaces,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L478,SOH_UI,MweepSpeed,MweepSpeed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L485,SOH_UI,Misc,Misc,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L494,SOH_UI,InstantScarecrow,InstantScarecrow,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L504,SOH_UI,FasterRupeeAccumulator,FasterRupeeAccumulator,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L507,SOH_UI,SkulltulaFreeze,SkulltulaFreeze,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L518,SOH_UI,SkipSaveConfirmation,SkipSaveConfirmation,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L521,SOH_UI,LinkDefaultName,LinkDefaultName,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L524,SOH_UI,FasterBeanSkull,FasterBeanSkull,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L528,SOH_UI,ForgeTime,ForgeTime,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L538,SOH_UI,Mods,Mods,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L540,SOH_UI,DisableBombBillboarding,DisableBombBillboarding,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L546,SOH_UI,DisableGrottoRotation,DisableGrottoRotation,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L558,SOH_UI,TextSpacing,TextSpacing,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L564,SOH_UI,DisableLOD,DisableLOD,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L569,SOH_UI,EnemyHealthBar,EnemyHealthBar,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L572,SOH_UI,NewDrops,NewDrops,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L577,SOH_UI,PauseMenuAnimatedLink,PauseMenuAnimatedLink,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L582,SOH_UI,EquipmentAlwaysVisible,EquipmentAlwaysVisible,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L587,SOH_UI,ScaleAdultEquipmentAsChild,ScaleAdultEquipmentAsChild,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L590,SOH_UI,EquipmentAlwaysVisible,EquipmentAlwaysVisible,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L596,SOH_UI,FirstPersonGauntlets,FirstPersonGauntlets,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L600,SOH_UI,ShowDoorLocksOnBothSides,ShowDoorLocksOnBothSides,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L603,SOH_UI,ToTMedallionsColors,ToTMedallionsColors,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L613,SOH_UI,MinimalUI,MinimalUI,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L617,SOH_UI,DisableTunicWarningText,DisableTunicWarningText,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L621,SOH_UI,RememberMapToggleState,RememberMapToggleState,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L627,SOH_UI,VisualAgony,VisualAgony,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L632,SOH_UI,NoHUDHeartAnimation,NoHUDHeartAnimation,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L636,SOH_UI,DrawLineupTick,DrawLineupTick,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L641,SOH_UI,DisableBlackBars,DisableBlackBars,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L647,SOH_UI,DynamicWalletIcon,DynamicWalletIcon,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L652,SOH_UI,AlwaysShowDungeonMinimapIcon,AlwaysShowDungeonMinimapIcon,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L656,SOH_UI,FileSelectMoreInfo,FileSelectMoreInfo,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L661,SOH_UI,BetterAmmoRendering,BetterAmmoRendering,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L666,SOH_UI,TimeFlowFileSelect,TimeFlowFileSelect,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L679,SOH_UI,RemoveSpinAttackDarkness,RemoveSpinAttackDarkness,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L684,SOH_UI,DisableDrawDistance,DisableDrawDistance,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L687,SOH_UI,DisableDrawDistance,DisableDrawDistance,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L688,SOH_UI,DisableKokiriDrawDistance,DisableKokiriDrawDistance,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L694,SOH_UI,DisableKokiriDrawDistance,DisableKokiriDrawDistance,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L697,SOH_UI,DisableDrawDistance,DisableDrawDistance,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L702,SOH_UI,WidescreenActorCulling,WidescreenActorCulling,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L706,SOH_UI,ExtendedCullingExcludeGlitchActors,ExtendedCullingExcludeGlitchActors,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L708,SOH_UI,WidescreenActorCulling,WidescreenActorCulling,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L709,SOH_UI,DisableDrawDistance,DisableDrawDistance,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L725,SOH_UI,Items,Items,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L731,SOH_UI,DpadEquips,DpadEquips,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L736,SOH_UI,AssignableTunicsAndBoots,AssignableTunicsAndBoots,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L741,SOH_UI,EquipmentCanBeRemoved,EquipmentCanBeRemoved,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L745,SOH_UI,ToggleStrength,ToggleStrength,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L747,SOH_UI,ToggleStrength,ToggleStrength,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L748,SOH_UI,StrengthDisabled,StrengthDisabled,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L756,SOH_UI,SwordToggle,SwordToggle,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L758,SOH_UI,EquipmentCanBeRemoved,EquipmentCanBeRemoved,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L769,SOH_UI,AskToEquip,AskToEquip,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L772,SOH_UI,Ocarina,Ocarina,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L774,SOH_UI,DpadNoDropOcarinaInput,DpadNoDropOcarinaInput,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L777,SOH_UI,FastOcarinaPlayback,FastOcarinaPlayback,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L780,SOH_UI,TimeTravel,TimeTravel,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L786,SOH_UI,Requirements:\n,Requirements:\n,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L793,SOH_UI,Masks,Masks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L795,SOH_UI,MMBunnyHood,MMBunnyHood,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L803,SOH_UI,AdultMasks,AdultMasks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L806,SOH_UI,PersistentMasks,PersistentMasks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L815,SOH_UI,HideBunnyHood,HideBunnyHood,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L818,SOH_UI,MaskSelect,MaskSelect,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L824,SOH_UI,Explosives,Explosives,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L826,SOH_UI,NutsExplodeBombs,NutsExplodeBombs,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L830,SOH_UI,RemoveExplosiveLimit,RemoveExplosiveLimit,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L833,SOH_UI,StaticExplosionRadius,StaticExplosionRadius,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L838,SOH_UI,DisableFirstPersonChus,DisableFirstPersonChus,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L842,SOH_UI,BetterBombchuShopping,BetterBombchuShopping,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
