id,system,english,spanish_before,risk_class,gameplay_critical,source_file,source_line,actor,scene,context_summary,evidence,glossary_terms,issue_found,decision,spanish_after,confidence,reviewer_note
0x016C,MAIN_GAME,"If all six Sages come together,  we can imprison Ganondorf, the  King of Evil, in the Sacred Realm. --- PAGE --- But, in order to make a perfect seal, we need the seventh  Sage. --- PAGE --- Someone you know must be that Sage, [PLAYER]... --- PAGE --- From now on, you must travel  between past and future to awaken the remaining Sages! --- PAGE --- Keep up the good work, [PLAYER]!","Si los seis Sabios se unen, podemos encarcelar a Ganondorf, el Rey Malvado, en el Reino Sagrado. --- PAGE --- Pero, para hacer un sello perfecto, necesitamos al séptimo Sabio. --- PAGE --- Alguien que conoces debe ser ese Sabio, [PLAYER]... --- PAGE --- ¡De ahora en adelante, debes viajar entre el pasado y el futuro para despertar a los Sabios restantes! --- PAGE --- ¡Sigue con el buen trabajo, [PLAYER]!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Si los seis Sabios se unen, podemos encarcelar a Ganondorf, el Rey Malvado, en el Reino Sagrado. --- PAGE --- Pero, para hacer un sello perfecto, necesitamos al séptimo Sabio. --- PAGE --- Alguien que conoces debe ser ese Sabio, [PLAYER]... --- PAGE --- ¡De ahora en adelante, debes viajar entre el pasado y el futuro para despertar a los Sabios restantes! --- PAGE --- ¡Sigue con el buen trabajo, [PLAYER]!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x018C,MAIN_GAME,The fires on the torches are gone. Seems like the ghosts took them  away!,Los fuegos de las antorchas se fueron. Parece que los fantasmas se los llevaron!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Los fuegos de las antorchas se fueron. Parece que los fantasmas se los llevaron!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x018D,MAIN_GAME,"Look, [PLAYER]! A torch is lit! That's because you beat a ghost, isn't it?!","¡Mira, [PLAYER]! ¡Una antorcha está encendida! Eso es porque derrotaste a un fantasma, ¿no?!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Mira, [PLAYER]! ¡Una antorcha está encendida! Eso es porque derrotaste a un fantasma, ¿no?!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0194,MAIN_GAME,"This...this is the same torch we saw at the entrance to the temple, isn't it?","Esto... esta es la misma antorcha que vimos en la entrada al templo, ¿no?",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Esto... esta es la misma antorcha que vimos en la entrada al templo, ¿no?",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0195,MAIN_GAME,This torch is lit...that means...,Esta antorcha está encendida... eso significa...,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Esta antorcha está encendida... eso significa...,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0197,MAIN_GAME,This switch is frozen!,¡Este interruptor está congelado!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Este interruptor está congelado!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0198,MAIN_GAME,"[PLAYER], watch out! The ceiling is falling down!","[PLAYER], ¡cuidado! ¡El techo se está cayendo!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"[PLAYER], ¡cuidado! ¡El techo se está cayendo!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x01A3,MAIN_GAME,"[PLAYER], I hear Goron  voices down below.","[PLAYER], escucho voces de Goron  abajo.",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"[PLAYER], escucho voces de Goron  abajo.",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x01A9,MAIN_GAME,This switch looks rusted.,Este interruptor parece oxidado.,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Este interruptor parece oxidado.,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x01AB,MAIN_GAME,[PLAYER]! Be careful! Don't get swallowed by the  vortexes!,¡[PLAYER]! ¡Ten cuidado! ¡No te dejes tragar por los  vórtices!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡[PLAYER]! ¡Ten cuidado! ¡No te dejes tragar por los  vórtices!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0202,MAIN_GAME,Strong iron bars are blocking the door. You can't open them with your hands!,Fuertes barras de hierro bloquean la puerta. ¡No puedes abrirlas con tus manos!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Fuertes barras de hierro bloquean la puerta. ¡No puedes abrirlas con tus manos!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0205,MAIN_GAME,"Be quiet! --- PAGE --- It's only ! I, Damp the gravekeeper, am in bed now! --- PAGE --- Go away and play! Maybe you can find a ghost in the daytime?","¡Silencio! --- PAGE --- ¡Solo son ! Yo, Dampé, el sepulturero, estoy en la cama ahora. --- PAGE --- ¡Vete a jugar! ¿Puede que encuentres un fantasma de día?",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Silencio! --- PAGE --- ¡Solo son ! Yo, Dampé, el sepulturero, estoy en la cama ahora. --- PAGE --- ¡Vete a jugar! ¿Puede que encuentres un fantasma de día?",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0206,MAIN_GAME,"It's  now. The Gravedigging Tour is over  now! --- PAGE --- I, Damp the gravekeeper, am in bed! --- PAGE --- Go away and play! Maybe you'll find a ghost!","Son las  ahora. ¡La Excavación de Tumbas ya terminó! --- PAGE --- Yo, Dampé, el sepulturero, ¡estoy en la cama! --- PAGE --- ¡Vete a jugar! ¡Puede que encuentres un fantasma!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Son las  ahora. ¡La Excavación de Tumbas ya terminó! --- PAGE --- Yo, Dampé, el sepulturero, ¡estoy en la cama! --- PAGE --- ¡Vete a jugar! ¡Puede que encuentres un fantasma!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0214,MAIN_GAME,Those who wish to open the path sleeping at the bottom of the lake must play the song passed down by the Royal Family.,Aquellos que deseen abrir el camino que duerme al fondo del lago deben tocar la canción transmitida por la Familia Real.,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Aquellos que deseen abrir el camino que duerme al fondo del lago deben tocar la canción transmitida por la Familia Real.,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0215,MAIN_GAME,"Those who wish to open the gate on the far heights, play the song passed down by the Royal Family.","Aquellos que deseen abrir la puerta en las alturas lejanas, toquen la canción transmitida por la Familia Real.",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Aquellos que deseen abrir la puerta en las alturas lejanas, toquen la canción transmitida por la Familia Real.",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0218,MAIN_GAME,"Hi, [PLAYER]! Look this way! --- PAGE --- Look over here with [C-Left], and talk  to me with [A].","¡Hola, [PLAYER]! ¡Mira hacia acá! --- PAGE --- Mira hacia aquí con [C-Left], y háblame con [A].",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Hola, [PLAYER]! ¡Mira hacia acá! --- PAGE --- Mira hacia aquí con [C-Left], y háblame con [A].",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x021D,MAIN_GAME,My little boy isn't here right  now... I think he went to play in the  graveyard...,Mi niño no está aquí ahora mismo... Creo que fue a jugar al cementerio...,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Mi niño no está aquí ahora mismo... Creo que fue a jugar al cementerio...,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x021E,MAIN_GAME,"Oh, my boy is asleep right now. Please come back some other time to play with him!","Oh, mi niño está durmiendo ahora. Por favor vuelve en otro momento para jugar con él.",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Oh, mi niño está durmiendo ahora. Por favor vuelve en otro momento para jugar con él.",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x022A,MAIN_GAME,[PLAYER]'s Records! Spiders squished: Largest fish caught:  pounds --- PAGE --- Marathon time:  Horse race time:  Horseback archery:  points,¡Registros de [PLAYER]! Arañas aplastadas: Pescado más grande:  libras --- PAGE --- Tiempo de maratón:  Tiempo de carrera de caballos:  Tiro con arco a caballo:  puntos,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Registros de [PLAYER]! Arañas aplastadas: Pescado más grande:  libras --- PAGE --- Tiempo de maratón:  Tiempo de carrera de caballos:  Tiro con arco a caballo:  puntos,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0237,MAIN_GAME,One with silver hands shall move a giant block!,¡Aquel con manos de plata moverá un bloque gigante!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Aquel con manos de plata moverá un bloque gigante!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x031A,MAIN_GAME,Horseback Archery Range Skilled players are welcome! Current record:  Points,Tiro con Arco a Caballo ¡Se aceptan jugadores hábiles! Récord actual:  Puntos,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Tiro con Arco a Caballo ¡Se aceptan jugadores hábiles! Récord actual:  Puntos,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x031F,MAIN_GAME,[PLAYER]'s House,Casa de [PLAYER],CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Casa de [PLAYER],HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0329,MAIN_GAME,Shooting Gallery   20 Rupees for one play There are 10 targets. You have 15 chances. Hit all 10 targets! --- PAGE --- Hit 10 targets -- Perfect Prize Hit 8 or more -- Free Retry Hit less than 8 -- Game Over --- PAGE --- Rules at this Shooting Gallery Don't lean on the counter. Don't disturb other customers.,Galería de Tiro   20 Rupias por una partida Hay 10 objetivos. Tienes 15 oportunidades. ¡Acierta los 10 objetivos! --- PAGE --- Acierta 10 objetivos -- Premio Perfecto Acierta 8 o más -- Reintento Gratis Acierta menos de 8 -- Fin del Juego --- PAGE --- Reglas en esta Galería de Tiro No te apoyes en la barra. No molestes a otros clientes.,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Galería de Tiro   20 Rupias por una partida Hay 10 objetivos. Tienes 15 oportunidades. ¡Acierta los 10 objetivos! --- PAGE --- Acierta 10 objetivos -- Premio Perfecto Acierta 8 o más -- Reintento Gratis Acierta menos de 8 -- Fin del Juego --- PAGE --- Reglas en esta Galería de Tiro No te apoyes en la barra. No molestes a otros clientes.,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x0343,MAIN_GAME,"Switch Targeting If you see a [Control Stick] icon above an  object, you can target it with [C-Left]. --- PAGE --- In other words, if you press [C-Left]  when you see [Control Stick] above an object, you can lock on to it. --- PAGE --- If you press [C-Left] again, the lock will either release or it will transfer to the next object with the [Control Stick] above it. --- PAGE --- When you have many enemies in your field of view and you want to escape, press [C-Left] while holding back on [D-Pad] to cancel targeting. --- PAGE --- You can target the stones next to this sign for practice!","Apuntado con Objetivo Si ves un ícono de [Control Stick] sobre un objeto, puedes apuntar con [C-Left]. --- PAGE --- En otras palabras, si presionas [C-Left] cuando veas [Control Stick] sobre un objeto, puedes fijarte en él. --- PAGE --- Si presionas [C-Left] de nuevo, la fijación se soltará o se transferirá al siguiente objeto con [Control Stick] sobre él. --- PAGE --- Cuando tengas muchos enemigos en tu campo de visión y quieras escapar, presiona [C-Left] mientras retrocedes con [D-Pad] para cancelar el apuntado. --- PAGE --- ¡Puedes apuntar a las piedras junto a esta señal para practicar!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Apuntado con Objetivo Si ves un ícono de [Control Stick] sobre un objeto, puedes apuntar con [C-Left]. --- PAGE --- En otras palabras, si presionas [C-Left] cuando veas [Control Stick] sobre un objeto, puedes fijarte en él. --- PAGE --- Si presionas [C-Left] de nuevo, la fijación se soltará o se transferirá al siguiente objeto con [Control Stick] sobre él. --- PAGE --- Cuando tengas muchos enemigos en tu campo de visión y quieras escapar, presiona [C-Left] mientras retrocedes con [D-Pad] para cancelar el apuntado. --- PAGE --- ¡Puedes apuntar a las piedras junto a esta señal para practicar!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
