id,english,current_spanish,category,risk_level,context_source,context_summary,literal_translation_risk,gameplay_risk,terminology_risk,decision,corrected_spanish,confidence,notes
Rando::GIMESSAGE::RG_JABU_JABUS_BELLY_COMPASS,"You found the bJabu Jabu's Belly
wCompass!","¡Encontraste la Brújula de la
Barriga de Jabu Jabu!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_FOREST_TEMPLE_COMPASS,"You found the gForest Temple
wCompass!","¡Encontraste la Brújula del
Templo del Bosque!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_FIRE_TEMPLE_COMPASS,"You found the rFire Temple
wCompass!","¡Encontraste la Brújula del
Templo del Fuego!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_WATER_TEMPLE_COMPASS,"You found the bWater Temple
wCompass!","¡Encontraste la Brújula del
Templo del Agua!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_SPIRIT_TEMPLE_COMPASS,"You found the ySpirit Temple
wCompass!","¡Encontraste la Brújula del
Templo del Espíritu!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_SHADOW_TEMPLE_COMPASS,"You found the pShadow Temple
wCompass!","¡Encontraste la Brújula del
Templo de la Sombra!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_BOTTOM_OF_THE_WELL_COMPASS,"You found the pBottom of the
Well wCompass!","¡Encontraste la pBrújula del
Pozow!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_ICE_CAVERN_COMPASS,"You found the cIce Cavern
wCompass!","¡Encontraste la cBrújula de la
Caverna de Hielow!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_CHILD_WALLET,"You got a rChild's Walletw!
Now you can carry
up to y99 rupeesw!","¡Obtuviste la rBilletera Infantilw!
¡Ahora puedes llevar
hasta y99 rupiasw!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_GOHMA_SOUL,You found the soul for gGohmaw!,¡Encontraste el alma de gGohmaw!,NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_KING_DODONGO_SOUL,"You found the soul for rKing
Dodongow!","¡Encontraste el alma de rKing
Dodongow!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_BARINADE_SOUL,You found the soul for bBarinadew!,¡Encontraste el alma de bBarinadew!,NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_PHANTOM_GANON_SOUL,"You found the soul for gPhantom
Ganonw!","¡Encontraste el alma de gPhantom
Ganonw!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_VOLVAGIA_SOUL,You found the soul for rVolvagiaw!,¡Encontraste el alma de rVolvagiaw!,NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_MORPHA_SOUL,You found the soul for bMorphaw!,¡Encontraste el alma de bMorphaw!,NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_BONGO_BONGO_SOUL,"You found the soul for pBongo
Bongow!","¡Encontraste el alma de pBongo
Bongow!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_TWINROVA_SOUL,You found the soul for yTwinrovaw!,¡Encontraste el alma de yTwinrovaw!,NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_GANON_SOUL,You found the soul for cGanonw!,¡Encontraste el alma de cGanonw!,NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_BRONZE_SCALE,"You got the rBronze Scalew!
The power of buoyancy is yours!","¡Obtuviste la rEscama de Bronzew!
¡El poder de la flotabilidad es tuyo!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_FISHING_POLE,"You found a lost rFishing Polew!
Time to hit the pond!","¡Encontraste una rCaña de Pescarw perdida!
¡Es hora de ir al estanque!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_BOMBCHU_BAG,You found the rBombchu Bagw!,¡Encontraste la rBolsa de Bombchuw!,NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_BOMB_BAG_INF,"You got an rInfinite Bomb Bagw!
Now you have yinfinite bombsw!","¡Obtuviste una rBolsa de Bombas Infinitaw!
¡Ahora tienes ybombas infinitasw!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_QUIVER_INF,"You got an rInfinite Quiverw!
Now you have yinfinite arrowsw!","¡Obtuviste un rCarcaj Infinitow!
¡Ahora tienes yflechas infinitasw!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_STICK_UPGRADE_INF,You now have yinfinitew rDeku Sticksw!,¡Ahora tienes yinfinitow rPalos Dekuw!,NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_NUT_UPGRADE_INF,You now have yinfinitew rDeku Nutsw!,¡Ahora tienes yinfinitow rNueces Dekuw!,NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_MAGIC_INF,You now have yinfinitew rMagicw!,¡Ahora tienes yinfinitow rMagiaw!,NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_BOMBCHU_INF,You now have yinfinitew rBombchusw!,¡Ahora tienes yinfinitow rBombchusw!,NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_WALLET_INF,You now have yinfinitew rmoneyw!,¡Ahora tienes yinfinitow rdinerow!,NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_SKELETON_KEY,You found the rSkeleton Keyw!,¡Encontraste la rLlave Esqueletow!,NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_DEKU_STICK_BAG,"You found the rDeku Stick Bagw!
You can now hold Deku Sticks!","¡Encontraste la rBolsa de Palos Dekuw!
¡Ahora puedes llevar Palos Deku!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::GIMESSAGE::RG_DEKU_NUT_BAG,"You found the rDeku Nut Bagw!
You can now hold Deku Nuts!","¡Encontraste la rBolsa de Nueces Dekuw!
¡Ahora puedes llevar Nueces Deku!",NPC_DIALOGUE,HIGH_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
Rando::CUSTOM_MSG::L589,Come back when you have your own bow and you'll get a #different prize#!,¡Vuelve cuando tengas tu propio arco y obtendrás un #premio diferente#!,NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::CUSTOM_MSG::L604,"Water level control system.
Keep away!","Sistema de control del nivel de agua.
¡Mantente alejado!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,soh/soh/Enhancements/randomizer/randomizer.cpp,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
Rando::CUSTOM_MSG::L689,"\x08#[1]#  #[2]_Rupees#
Special deal! #ONE LEFT#!
Get it while it lasts!\x0A\x02","\x08#[1]#  #[2]_Rupias#
¡Oferta especial! #¡QUEDA UNO#!
¡Consíguelo antes de que se agote!\x0A\x02",NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::CUSTOM_MSG::L696,"\x08#[1]#  #[2]_Rupees#\x09\x1B#Buy
Don't buy#\x09\x02","\x08#[1]#  #[2]_Rupias#\x09\x1B#Comprar
No comprar#\x09\x02",NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::CUSTOM_MSG::L4609,"@, meet me at gGanon's Castlew once you obtain the rkey to his lairw.","@, encuéntrame en gel Castillo de Ganonw una vez que obtengas la rllave de su guaridaw.",NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::CUSTOM_MSG::L4615,The time has come. Prepare yourself.,Ha llegado el momento. Prepárate.,NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::CUSTOM_MSG::L4646,"If you're ready, then proceed.
--- PAGE ---
Good luck.","Si estás listo, entonces procede.
--- PAGE ---
Buena suerte.",NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
Rando::CUSTOM_MSG::L4670,"Hey, mister! I remember you!
It's been a long time!
--- PAGE ---","¡Oye, mister! ¡Te recuerdo!
¡Ha pasado mucho tiempo!
--- PAGE ---",NPC_DIALOGUE,LOW_RISK,soh/soh/Enhancements/randomizer/randomizer.cpp,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0001,"You borrowed a Pocket Egg!
A Pocket Cucco will hatch from
it overnight. Be sure to give it
back when you are done with it.","Pediste prestado un Huevo de Bolsillo!
¡Un Cucco de Bolsillo eclosionará
de él durante la noche. Asegúrate de
devolverlo cuando lo termines.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0002,"You returned the Pocket Cucco
and got Cojiro in return!
Unlike other Cuccos, Cojiro
rarely crows.","¡Devolviste el Cucco de Bolsillo
y obtuviste a Cojiro a cambio!
¡A diferencia de otros Cuccos, Cojiro
rara vez cacarea.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0003,"You got an Odd Mushroom!
A fresh mushroom like this is
sure to spoil quickly! Take it to
the Kakariko Potion Shop, quickly!","¡Obtuviste un Hongo Extraño!
Un hongo fresco como este
¡se arruinará rápido! ¡Llévalo a
la Tienda de Pociones de Kakariko, rápido!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x0004,"You received an Odd Potion!
You don't know what's going on
between this lady and that guy,
but take it to the Lost Woods!","Recibiste una Poción Extraña!
No sabes qué está pasando
entre esta dama y ese tipo,
¡pero llévala al Bosque Perdido!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0005,"You returned the Odd Potion 
and got the Poacher's Saw!
The young punk guy must have
left this behind.","¡Devolviste la Poción Extraña
y obtuviste la Sierra del Cazador!
El tipo joven debe haber
dejado esto atrás.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0006,"Bombs   20 Pieces   80 Rupees

[CHOICE:2]Buy
Don't buy","Bombas   20 Piezas   80 Rupias

[CHOICE:2]Comprar
No comprar",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x0007,"You got a 
Deku Seeds Bullet Bag.
This bag can hold up to 40
slingshot bullets.","¡Obtuviste la
Bolsa de Semillas Deku.
Esta bolsa puede contener hasta 40
balas de cerbatana.",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x0008,"You traded the Poacher's Saw 
for a Broken Goron's Sword!
Visit Biggoron to get it repaired!","¡Intercambiaste la Sierra del Cazador
por la Espada Goron Rota!
¡Visita a Biggoron para repararla!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0009,"You checked in the Broken 
Goron's Sword and received a 
Prescription!
Go see King Zora!","¡Entregaste la Espada Goron Rota
y recibiste una
Receta!
¡Ve a ver al Rey Zora!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x000A,"The Biggoron's Sword...
You got a Claim Check for it!
You can't wait for the sword
to be completed!","La Espada Biggoron...
¡Obtuviste un Talón de Reclamación por ella!
¡No puedes esperar a que la espada
esté lista!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x000B,"You traded the Giant's Knife 
for the Biggoron's Sword!
This blade was forged by a 
master smith and won't break!","¡Intercambiaste la Cuchilla del Gigante
por la Espada Biggoron!
Esta hoja fue forjada por un
maestro herrero y ¡no se romperá!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x000C,"You handed in the Claim Check
and got the Biggoron's Sword!
This blade was forged by a 
master smith and won't break!","¡Entregaste el Talón de Reclamación
y obtuviste la Espada Biggoron!
Esta hoja fue forjada por un
maestro herrero y ¡no se romperá!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x000D,"You used the Prescription and
received an Eyeball Frog!
Be quick and deliver it to Lake 
Hylia while it's cold!","Usaste la Receta y
recibiste una Rana de Ojos Grandes!
¡Apúrate y entrégala al Lago
Hylia mientras esté fresca!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x000E,"You traded the Eyeball Frog 
for the World's Finest Eye Drops!
Hurry! Take them to Biggoron
before they go bad!","¡Intercambiaste la Rana de Ojos Grandes
por las Gotas Oculares Mejores del Mundo!
¡Apúrate! Llévaselas a Biggoron
¡antes de que se arruinen!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x000F,WINNER!!,¡¡GANADOR!!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0010,"You borrowed a Skull Mask.
Wear it with [C] to show it off!
You feel like a monster while you
wear this mask !","Pediste prestada una Máscara de Calavera.
¡Usa [C] para mostrártela!
Te sientes como un monstruo mientras
¡llevas puesta esta máscara!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0011,"You borrowed a Spooky Mask.
Wear it with [C] to show it
off! You can scare many people
with this mask!","Pediste prestada una Máscara Escalofriante.
¡Usa [C] para mostrártela!
¡Puedes asustar a mucha gente
con esta máscara!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0012,"You borrowed a Keaton Mask.
Wear it with [C] to show it
off! You'll be a popular guy with
this mask on!","Pediste prestada una Máscara Keaton.
¡Usa [C] para mostrártela!
¡Serás un tipo popular con
esta máscara puesta!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0013,"You borrowed a Bunny Hood.
Wear it with [C] to show it
off! The hood's long ears are so
cute!","Pediste prestada una Capucha de Conejo.
¡Usa [C] para mostrártela!
¡Las orejas largas de la capucha
son tan lindas!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0014,"You borrowed a Goron Mask.
Wear it with [C] to show it
off! It will make your head look
big, though.","Pediste prestada una Máscara Goron.
¡Usa [C] para mostrártela!
¡Hará que tu cabeza se vea
grande, sin embargo!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0015,"You borrowed a Zora Mask.
Wear it with [C] to show it
off! With this mask, you can
become one of the Zoras!","Pediste prestada una Máscara Zora.
¡Usa [C] para mostrártela!
¡Con esta máscara, puedes
convertirte en uno de los Zoras!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0016,"You borrowed a Gerudo Mask.
Wear it with [C] to show it off!
This mask will make you look
like...a girl?","Pediste prestada una Máscara Gerudo.
¡Usa [C] para mostrártela!
Esta máscara te hará parecer
¿...una chica?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0017,"You borrowed a Mask of Truth.
Wear it with [C] to show it
off! Show it to many people!","Pediste prestada una Máscara de la Verdad.
¡Usa [C] para mostrártela!
¡Muéstrasela a mucha gente!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0018,"Welcome to our cutting-edge 
amusement center:
--- PAGE ---
The Bombchu Bowling Alley!
--- PAGE ---
Do you want to know what you 
can win? Well, it's a secret.
I can't tell you until you've
paid to play.
--- PAGE ---
It's 30 Rupees per game.
Do you want to play?
[CHOICE:2]Yes
No","¡Bienvenido a nuestro centro
de entretenimiento de vanguardia:
--- PAGE ---
¡La Bolera Bombchu!
--- PAGE ---
¿Quieres saber qué puedes
ganar? Bueno, es un secreto.
No puedo decírtelo hasta que
hayas pagado para jugar.
--- PAGE ---
Cuesta 30 Rupias por juego.
¿Quieres jugar?
[CHOICE:2]Sí
No",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x0019,"OKAY!!
--- PAGE ---
Aim for the hole in the center 
and let Bombchu go!
You get ten tries. Ready...
--- PAGE ---
LET'S BOWL!","¡¡MUY BIEN!!
--- PAGE ---
¡Apunta al agujero en el centro
deja ir al Bombchu!
Tienes diez intentos. Preparado...
--- PAGE ---
¡¡A BOLLEAR!!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x001A,"Do you want to play again?

[CHOICE:2]Yes
No","¿Quieres jugar de nuevo?

[CHOICE:2]Sí
No",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x001B,"Oh, I almost forgot!
Here is what you can win!","¡Oh, casi lo olvido!
¡Aquí está lo que puedes ganar!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x001C,"Bombs   (20 pieces)   80 Rupees
Take it out with [C] and press 
[C] again to throw it. You can't
buy them without a bomb bag.","Bombas   (20 piezas)   80 Rupias
Sácalas con [C] y presiona
[C] otra vez para lanzarlas. No puedes
comprarlas sin una bomba.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x001D,"Bombs   (30 pieces)   120 Rupees
Take it out with [C] and press 
[C] again to throw it. You can't
buy them without a bomb bag.","Bombas   (30 piezas)   120 Rupias
Sácalas con [C] y presiona
[C] otra vez para lanzarlas. No puedes
comprarlas sin una bomba.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x001E,"Bombs   30 Pieces   120 Rupees

[CHOICE:2]Buy
Don't buy","Bombas   30 Piezas   120 Rupias

[CHOICE:2]Comprar
No comprar",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x001F,"I'm so happy everyone is 
back to normal!","¡Estoy tan feliz de que todos
estén normales de nuevo!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0020,"Please save my other brothers
too! I'm sure they will give you
something a lot better!
--- PAGE ---
Will you do it?!","¡Por favor salva a mis otros hermanos
también! ¡Estoy seguro de que te
darán algo mucho mejor!
--- PAGE ---
¡¿Lo harás?!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0021,"The curse has been broken!
Thank you!
Here's a reward for you!","¡La maldición ha sido rota!
¡Gracias!
¡Aquí está una recompensa para ti!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0022,Yeaaarrgh! I'm cursed!!,¡¡Yeaaarrgh! ¡¡Estoy maldito!!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0023,"We'll be careful not to get
cursed again!","¡Tendremos cuidado de no
ser malditos de nuevo!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x0024,"Since you've destroyed @
Spiders of the Curse, the curse
is starting to weaken!
--- PAGE ---
Did the kids who returned to
normal give you any rewards?
--- PAGE ---
You should know that the only
way to become very rich is to
destroy as many Spiders of the
Curse as possible!
--- PAGE ---
There are some tricks to finding
them all! First of all, you'll have
to hunt at night. Secondly, keep in
mind that they love soft soil...
--- PAGE ---
Pay close attention to your
surroundings!
Please, we're counting on you!","Desde que has destruido @
Arañas de la Maldición, la maldición
está empezando a debilitarse!
--- PAGE ---
¿Los niños que volvieron a la
normalidad te daron alguna recompensa?
--- PAGE ---
Debes saber que la única
manera de hacerse muy rico es
destruir tantas Arañas de la
Maldición como sea posible!
--- PAGE ---
¡Hay algunos trucos para encontrarlas
a todas! Primero, tendrás
que cazar de noche. Segundo, ten en
cuenta que aman la tierra suave...
--- PAGE ---
¡Presta mucha atención a tu
entorno!
¡Por favor, contamos contigo!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x0025,"We look like this because of 
the spider's curse. But...","Así se ve por la
maldición de la araña. Pero...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
